temp,wind_speed,precip_prob,visibility,humidity,is_day,wind_gust,gust_delta,apparent_temp,ride_score
70.4,7.6,10.2,9.95,47.7,0.0,11.4,3.8,70.4,78.5
42.9,10.7,67.2,7.43,74.1,0.0,17.6,6.9,37.0,24.6
74.0,20.1,73.2,2.85,75.5,0.0,25.3,5.2,74.0,27.1
93.7,7.0,16.3,7.25,76.4,1.0,10.5,3.5,124.2,33.7
29.0,6.6,14.5,9.22,46.6,0.0,11.2,4.6,22.2,29.6
53.0,11.4,11.3,9.45,58.6,1.0,14.0,2.6,53.0,75.9
70.4,4.9,0.0,10.0,52.0,1.0,9.9,5.0,70.4,97.4
52.8,10.4,25.0,7.81,53.6,1.0,13.8,3.5,52.8,66.7
20.0,16.7,6.5,5.56,58.7,1.0,23.1,6.4,5.5,19.0
43.1,15.8,58.7,1.87,88.3,1.0,22.4,6.6,35.6,0.0
52.7,5.6,48.5,5.23,79.2,1.0,9.3,3.7,52.7,48.6
40.9,9.3,25.2,7.58,58.3,1.0,16.9,7.6,35.1,38.4
96.9,8.8,22.9,7.19,76.8,1.0,17.9,9.2,138.4,4.088909107916004
77.3,4.9,10.7,8.2,49.3,0.0,7.5,2.5,77.3,79.0
83.7,11.9,19.9,8.82,42.0,1.0,18.2,6.3,83.3,80.2
48.8,1.3,42.7,1.84,94.2,0.0,2.5,1.2,48.8,4.8
57.9,9.4,16.2,10.0,35.4,1.0,12.7,3.3,57.9,80.1
62.0,19.6,82.6,2.6,86.9,1.0,30.3,10.8,62.0,38.4
57.1,9.7,28.1,9.77,67.1,0.0,12.3,2.6,57.1,59.7
72.5,34.0,20.1,7.94,52.2,1.0,56.5,22.4,72.5,46.5
65.3,5.5,48.0,4.29,92.4,0.0,11.7,6.2,65.3,48.2
65.4,35.0,86.9,0.92,100.0,1.0,55.9,20.8,65.4,0.0
75.5,7.0,2.4,10.0,38.4,1.0,13.8,6.8,75.5,100.0
70.8,6.1,0.0,10.0,54.0,1.0,8.3,2.3,70.8,100.0
79.2,9.5,4.9,9.72,48.0,1.0,14.5,5.0,79.2,88.1
65.9,5.3,9.6,8.83,44.0,0.0,8.0,2.8,65.9,77.6
114.7,4.5,0.0,10.0,15.8,1.0,8.8,4.3,115.3,42.1
107.8,7.9,9.9,9.31,81.2,0.0,10.5,2.6,207.0,3.1449743856566332
55.8,18.4,27.7,9.71,74.0,1.0,28.6,10.1,55.8,59.6
90.1,6.7,10.8,7.47,75.3,0.0,14.7,8.0,110.1,35.0
82.9,8.0,13.4,9.82,82.1,0.0,13.8,5.9,91.8,62.2
65.8,6.0,19.2,7.96,22.1,0.0,9.2,3.2,65.8,68.0
58.5,6.0,29.2,1.04,93.8,0.0,10.7,4.7,58.5,34.5
82.5,6.3,4.9,10.0,29.8,1.0,9.0,2.8,80.9,90.8
95.7,4.7,26.2,7.03,88.5,1.0,8.3,3.6,148.0,5.763071988691566
70.2,5.6,4.1,10.0,29.9,0.0,8.1,2.5,70.2,78.0
105.4,7.5,46.0,8.12,75.3,1.0,16.5,9.0,178.8,1.5248786645955983
15.8,9.6,8.2,0.1,60.1,1.0,14.1,4.5,4.0,0.9915135541155156
50.0,12.6,24.7,8.21,29.9,0.0,19.1,6.6,45.3,38.7
58.0,24.8,23.7,7.2,39.1,1.0,32.2,7.4,58.0,58.4
57.1,20.5,18.4,10.0,37.6,1.0,45.4,24.9,57.1,42.9
70.3,10.5,0.0,9.62,21.1,1.0,14.3,3.7,70.3,98.9
69.0,20.6,33.4,5.8,39.6,1.0,28.3,7.7,69.0,55.6
75.2,14.8,10.6,9.47,53.6,0.0,18.9,4.2,75.2,77.2
34.5,16.1,4.6,9.45,42.7,1.0,22.4,6.3,24.4,25.0
94.6,2.8,8.5,10.0,80.2,1.0,5.3,2.6,132.1,6.804596224120928
2.9,21.9,34.0,10.0,52.3,0.0,41.7,19.8,-19.0,2.184230365406875
7.3,19.0,12.6,8.3,41.0,0.0,30.4,11.4,-12.0,4.759746858731762
93.0,4.9,16.4,7.17,83.6,1.0,6.9,2.0,129.1,7.7224217890431985
107.0,0.0,25.2,6.85,90.7,0.0,0.1,0.1,225.8,2.384529609360033
52.9,11.4,32.3,8.46,55.8,1.0,22.4,11.0,52.9,62.9
49.3,13.1,46.0,6.29,79.2,0.0,17.4,4.3,44.2,27.1
47.4,7.9,44.3,9.83,52.3,1.0,10.2,2.3,43.6,39.5
71.7,38.5,19.0,7.94,46.1,0.0,48.7,10.2,71.7,38.9
54.4,12.9,25.8,8.84,64.1,0.0,26.3,13.4,54.4,43.1
65.6,6.3,12.0,10.0,38.2,0.0,7.9,1.6,65.6,75.2
78.1,11.8,21.7,10.0,66.2,0.0,22.0,10.2,78.1,64.8
97.8,4.4,12.4,7.44,73.6,1.0,8.3,3.9,138.4,5.30516999180167
27.9,12.6,25.4,6.81,72.2,1.0,20.6,8.1,17.3,24.8
42.3,4.8,0.0,10.0,62.5,0.0,10.0,5.2,39.3,40.2
69.8,8.6,0.0,9.55,46.2,1.0,14.3,5.6,69.8,99.1
102.8,14.2,20.6,10.0,70.6,1.0,19.9,5.7,156.7,6.893319077592808
54.0,12.4,53.0,7.54,87.7,0.0,25.6,13.2,54.0,36.0
87.9,10.0,0.0,9.52,38.1,1.0,13.0,3.0,87.3,78.4
22.3,20.1,10.5,9.99,55.2,0.0,35.9,15.9,7.2,9.5
53.8,24.3,89.9,0.1,99.0,1.0,30.7,6.4,53.8,4.7287630442849125
72.9,13.7,9.2,9.79,53.2,1.0,18.7,5.0,72.9,100.0
50.1,14.6,18.1,8.07,53.1,1.0,20.4,5.8,50.1,68.6
61.9,12.3,21.9,8.52,68.0,1.0,18.0,5.7,61.9,81.2
69.4,5.6,9.9,10.0,61.6,0.0,7.5,1.9,69.4,77.6
59.2,6.5,46.8,0.47,87.5,0.0,8.3,1.8,59.2,17.2
15.2,12.1,20.2,7.23,41.2,0.0,16.4,4.2,1.6,24.6
78.5,8.6,0.0,9.38,59.6,0.0,12.2,3.5,78.5,70.4
73.7,15.3,64.4,1.99,93.7,0.0,19.3,4.0,73.7,25.7
69.5,26.4,16.2,8.31,38.3,1.0,39.2,12.8,69.5,53.5
109.3,9.0,2.7,9.21,10.0,1.0,11.6,2.5,103.6,57.9
59.5,29.5,52.7,3.78,90.0,1.0,41.2,11.8,59.5,19.3
13.9,17.0,27.7,4.64,29.9,0.0,23.1,6.1,-2.6,0.19169108099415855
57.3,5.5,16.5,10.0,40.3,0.0,9.0,3.5,57.3,61.8
48.4,8.0,10.4,7.24,66.9,1.0,11.4,3.4,44.9,60.3
52.2,3.5,22.1,1.63,86.9,1.0,9.6,6.1,52.2,40.9
77.8,7.2,17.2,10.0,48.0,0.0,10.9,3.7,77.8,71.6
95.2,0.0,32.3,8.28,80.6,1.0,5.2,5.2,135.3,6.538442497705894
53.5,9.5,10.1,7.57,71.4,0.0,19.5,9.9,53.5,60.1
87.3,13.8,1.6,10.0,67.4,0.0,20.2,6.4,96.9,48.2
62.8,4.9,36.0,8.93,73.5,1.0,13.4,8.5,62.8,85.7
80.0,12.9,17.7,5.59,31.0,1.0,16.4,3.6,79.3,74.0
67.4,9.5,0.0,10.0,42.2,1.0,14.1,4.6,67.4,100.0
92.6,9.1,32.6,7.44,78.9,1.0,15.0,5.9,122.5,30.0
51.0,5.7,35.9,9.74,44.8,1.0,9.7,4.0,51.0,66.6
59.0,10.6,7.5,8.14,61.9,1.0,21.0,10.4,59.0,86.6
70.5,7.6,0.0,10.0,40.8,1.0,14.0,6.5,70.5,100.0
68.3,7.3,0.0,10.0,41.1,1.0,17.9,10.6,68.3,97.1
37.4,12.7,1.2,8.01,58.5,1.0,16.8,4.0,29.3,42.5
58.6,18.2,74.3,4.95,94.9,1.0,23.1,4.9,58.6,34.9
83.2,9.4,4.9,9.35,60.5,1.0,16.3,6.9,86.3,77.2
48.9,18.3,41.6,6.49,68.8,1.0,25.6,7.3,42.4,25.6
49.6,8.5,9.2,8.6,59.2,0.0,12.0,3.5,46.1,46.8
46.6,10.8,19.3,9.03,33.3,1.0,13.3,2.5,41.5,49.2
57.7,10.8,0.0,10.0,63.9,1.0,20.5,9.7,57.7,85.9
85.0,6.4,12.8,9.5,52.9,1.0,13.2,6.8,87.2,79.0
57.7,31.7,24.5,8.39,41.2,1.0,45.3,13.6,57.7,38.0
53.2,11.5,44.1,4.71,83.6,1.0,16.8,5.3,53.2,43.1
60.4,0.0,10.6,9.68,54.6,0.0,0.4,0.4,60.4,67.1
61.5,20.6,78.9,0.83,100.0,1.0,33.4,12.8,61.5,0.0
59.0,38.5,79.9,0.1,99.9,0.0,63.5,25.1,59.0,4.066493554213556
43.8,6.0,13.2,7.29,66.0,1.0,7.3,1.3,40.3,57.8
59.6,2.4,0.0,3.45,93.7,0.0,5.3,2.9,59.6,52.1
78.3,12.5,0.0,9.77,44.2,1.0,16.4,4.0,78.3,91.8
72.4,11.7,1.5,10.0,42.8,1.0,17.6,5.8,72.4,100.0
55.6,10.0,27.8,8.43,56.5,1.0,15.6,5.6,55.6,76.5
20.1,11.4,16.9,6.38,40.3,0.0,18.6,7.2,8.1,23.9
78.6,8.7,14.9,9.33,35.4,1.0,12.0,3.3,78.6,91.2
72.2,8.8,5.1,10.0,49.2,1.0,11.4,2.6,72.2,100.0
53.4,25.1,17.4,6.52,47.4,1.0,46.8,21.8,53.4,25.3
68.2,12.9,11.3,10.0,42.1,1.0,17.1,4.2,68.2,100.0
66.9,27.5,59.1,1.97,91.9,0.0,36.1,8.6,66.9,9.5
71.8,2.3,3.0,10.0,42.2,1.0,4.7,2.4,71.8,98.8
77.1,9.7,10.0,10.0,57.1,1.0,16.0,6.2,77.1,98.0
71.8,3.7,2.1,9.86,44.9,1.0,6.7,3.0,71.8,98.0
54.4,17.7,9.1,9.53,48.5,1.0,24.6,6.9,54.4,68.1
65.0,20.4,39.4,10.0,32.8,0.0,32.1,11.7,65.0,51.8
60.5,8.7,68.0,4.11,99.0,1.0,11.5,2.9,60.5,47.7
84.2,10.6,13.5,9.13,62.7,1.0,15.0,4.4,88.7,79.8
51.7,8.1,20.2,9.18,35.4,1.0,12.1,4.0,51.7,71.2
59.8,42.6,88.9,0.1,100.0,1.0,53.7,11.1,59.8,6.871891128256935
52.4,10.0,20.4,7.79,60.7,1.0,14.6,4.5,52.4,68.4
73.1,15.0,18.0,10.0,9.5,1.0,23.2,8.2,73.1,80.2
54.9,16.5,24.3,9.27,63.2,1.0,32.6,16.0,54.9,47.6
83.4,2.1,11.6,9.6,71.0,0.0,3.3,1.2,89.5,62.1
61.6,11.9,21.5,6.84,50.6,1.0,17.8,5.9,61.6,77.8
56.0,14.0,9.0,10.0,55.6,1.0,19.1,5.1,56.0,86.6
45.5,15.0,7.7,6.19,33.3,0.0,19.4,4.4,38.8,33.0
56.3,7.9,7.9,1.74,66.0,1.0,10.7,2.8,56.3,65.3
63.4,6.7,8.8,10.0,45.6,1.0,8.4,1.7,63.4,100.0
75.2,9.1,4.6,9.37,42.8,1.0,17.1,7.9,75.2,100.0
93.9,4.2,0.0,8.2,82.2,1.0,5.4,1.2,131.7,3.175937297659793
53.7,6.7,18.4,1.36,87.1,1.0,19.2,12.5,53.7,30.9
74.0,9.4,8.2,10.0,36.4,1.0,16.1,6.7,74.0,100.0
85.9,9.9,30.5,10.0,77.2,1.0,16.2,6.4,98.2,47.5
73.3,12.1,5.4,10.0,55.1,1.0,15.6,3.4,73.3,100.0
63.5,8.9,12.9,9.01,54.5,1.0,18.5,9.6,63.5,97.9
71.0,8.8,11.0,9.15,40.5,1.0,13.4,4.6,71.0,98.2
49.4,14.5,29.7,8.84,57.0,0.0,23.5,9.1,44.0,36.6
77.9,9.3,13.7,10.0,53.3,1.0,12.3,3.0,77.9,99.6
76.2,11.9,2.6,9.98,44.0,1.0,17.9,6.0,76.2,99.4
47.2,8.7,20.8,10.0,59.9,1.0,12.6,4.0,43.1,51.1
90.8,4.1,29.8,8.65,64.2,1.0,6.8,2.8,104.3,48.3
86.2,8.8,1.9,9.32,56.7,1.0,15.2,6.4,90.2,81.6
50.9,4.2,0.0,9.57,45.1,1.0,6.8,2.7,50.9,75.0
78.8,40.4,100.0,0.1,100.0,0.0,80.0,39.6,78.8,6.1477423653130705
69.3,11.8,55.5,5.27,98.9,1.0,18.2,6.4,69.3,65.7
84.8,13.2,12.6,9.37,47.0,1.0,21.5,8.3,85.5,79.6
67.0,23.7,76.0,1.48,100.0,0.0,29.9,6.1,67.0,13.5
67.1,2.7,13.8,8.96,58.6,0.0,6.9,4.2,67.1,80.8
68.8,5.1,2.7,10.0,62.2,1.0,10.7,5.6,68.8,100.0
51.0,2.2,34.3,1.36,95.3,0.0,7.6,5.3,51.0,25.6
59.2,15.2,35.4,7.03,47.5,1.0,23.5,8.3,59.2,61.2
68.0,13.1,8.4,8.35,39.7,0.0,18.9,5.8,68.0,80.2
71.2,6.7,18.2,10.0,40.4,1.0,10.5,3.8,71.2,91.8
46.4,11.6,0.0,9.24,27.8,0.0,16.6,5.0,41.1,46.2
55.7,17.2,40.7,6.64,86.4,0.0,29.4,12.2,55.7,31.1
64.6,2.2,30.2,1.6,93.0,0.0,3.4,1.2,64.6,43.1
75.1,3.0,0.0,10.0,44.5,1.0,6.6,3.6,75.1,100.0
94.4,4.6,36.3,9.06,98.2,1.0,7.4,2.8,154.7,0.9862702343915748
61.7,12.2,100.0,1.88,96.7,1.0,16.4,4.2,61.7,23.6
68.7,8.6,22.9,7.51,80.9,1.0,12.8,4.2,68.7,86.9
63.8,14.2,13.0,10.0,44.4,1.0,20.0,5.7,63.8,100.0
62.0,28.7,89.3,0.88,97.7,0.0,36.7,7.9,62.0,1.0
67.2,11.8,11.9,9.5,54.7,1.0,18.1,6.3,67.2,100.0
52.1,11.6,31.3,5.24,92.5,1.0,14.5,2.9,52.1,46.4
58.9,30.5,10.6,6.97,56.4,0.0,38.9,8.4,58.9,45.0
53.0,11.2,28.6,8.48,50.0,0.0,15.9,4.7,53.0,49.2
100.7,4.9,20.8,8.25,16.4,1.0,7.4,2.5,97.0,48.4
82.8,7.0,4.3,9.3,53.6,1.0,10.5,3.5,84.4,92.5
94.0,22.6,93.2,0.62,100.0,1.0,29.0,6.4,154.9,6.815103859763066
55.7,2.6,6.5,1.34,92.5,0.0,8.6,6.0,55.7,43.2
64.2,12.5,12.9,9.25,47.6,0.0,17.0,4.5,64.2,77.6
69.7,1.9,7.6,8.59,47.7,0.0,5.8,4.0,69.7,75.5
70.8,4.7,15.8,9.89,51.0,1.0,7.8,3.2,70.8,93.6
77.7,8.2,5.2,10.0,47.7,1.0,12.1,3.9,77.7,100.0
51.4,10.1,11.3,8.69,64.0,1.0,17.9,7.8,51.4,78.4
113.6,8.2,4.7,10.0,21.4,1.0,11.6,3.4,119.8,46.2
63.0,11.1,2.1,8.57,54.2,0.0,16.3,5.2,63.0,78.9
71.5,8.0,11.9,7.31,61.9,0.0,11.2,3.2,71.5,79.1
63.8,20.3,53.2,3.54,78.9,1.0,25.0,4.6,63.8,39.7
58.3,10.1,24.4,8.84,86.4,0.0,16.3,6.2,58.3,56.7
48.9,24.7,15.8,9.32,69.6,1.0,31.3,6.6,41.4,28.8
74.4,7.7,9.7,8.64,46.9,1.0,13.9,6.2,74.4,97.1
81.8,7.1,15.3,9.14,48.8,1.0,11.5,4.4,82.3,79.4
58.0,11.1,19.8,9.66,52.5,1.0,15.9,4.8,58.0,76.8
63.9,6.4,15.3,8.02,56.6,1.0,8.1,1.7,63.9,88.6
71.5,31.7,23.5,9.55,33.5,1.0,39.2,7.5,71.5,63.6
73.3,8.2,3.5,9.95,42.5,1.0,12.5,4.4,73.3,98.8
61.8,5.7,0.0,8.14,80.8,1.0,10.1,4.3,61.8,85.7
99.4,3.0,16.5,6.87,75.6,1.0,8.4,5.4,148.3,3.5534672550269324
55.8,10.2,21.8,10.0,75.4,1.0,12.3,2.1,55.8,79.4
67.9,12.6,0.0,8.43,58.8,1.0,16.0,3.3,67.9,100.0
56.4,14.4,20.0,9.5,33.5,1.0,22.0,7.5,56.4,78.9
53.0,6.3,18.6,10.0,66.6,1.0,10.3,3.9,53.0,67.6
51.7,2.0,29.0,1.59,87.9,0.0,3.7,1.6,51.7,24.6
57.0,11.8,16.8,7.97,48.5,1.0,19.4,7.6,57.0,81.1
101.0,11.3,24.8,8.45,77.9,1.0,16.5,5.2,159.8,1.589052910894953
78.7,0.8,13.9,7.71,47.2,1.0,2.6,1.8,78.7,92.7
111.2,6.9,21.8,9.12,84.5,1.0,11.3,4.4,240.1,6.588417812894552
92.5,11.9,6.7,9.44,48.6,1.0,21.0,9.1,98.8,59.7
116.2,1.2,7.6,9.61,11.6,1.0,2.9,1.7,112.9,43.3
72.4,10.0,7.0,9.98,41.5,1.0,13.3,3.3,72.4,97.2
78.5,7.8,7.6,8.68,63.9,1.0,11.0,3.1,78.5,89.5
59.5,11.1,81.0,4.63,90.0,1.0,18.8,7.7,59.5,48.8
87.3,7.5,18.2,7.92,50.3,1.0,13.2,5.8,90.0,68.1
87.3,15.9,0.8,7.98,50.7,1.0,22.2,6.3,90.2,67.0
53.4,13.1,79.2,2.33,83.2,0.0,18.6,5.4,53.4,26.4
44.8,15.6,57.5,4.97,83.9,1.0,21.2,5.6,37.8,10.8
65.9,14.5,18.3,10.0,50.8,1.0,18.9,4.3,65.9,91.7
95.6,7.9,11.6,8.6,84.9,1.0,10.6,2.7,143.0,2.7144421384765396
69.9,11.8,6.3,9.29,68.7,1.0,14.8,2.9,69.9,97.1
47.4,12.3,12.3,10.0,54.0,1.0,15.8,3.5,42.1,60.6
41.5,15.3,6.0,8.78,60.9,1.0,22.4,7.1,33.6,45.0
66.6,23.6,9.9,9.53,25.1,1.0,33.4,9.8,66.6,78.7
7.6,19.9,21.8,4.44,46.7,1.0,33.0,13.1,-12.0,1.3577875179829837
23.1,17.3,49.5,5.24,78.6,0.0,27.2,9.9,9.2,0.0
56.7,3.2,50.1,8.69,58.1,1.0,5.9,2.7,56.7,64.6
44.4,40.1,86.4,0.53,99.1,0.0,58.2,18.1,33.1,0.0
95.3,15.9,94.6,3.11,97.8,1.0,21.2,5.3,159.8,0.6741644734461243
30.7,13.2,37.9,7.58,36.7,1.0,19.0,5.8,20.6,23.1
51.7,9.3,40.4,6.6,67.2,0.0,14.3,4.9,51.7,43.8
75.5,4.7,0.0,9.98,57.2,1.0,6.7,2.0,75.5,99.6
51.5,6.8,60.6,5.71,80.0,1.0,9.6,2.8,51.5,48.9
57.0,10.4,87.2,4.78,97.6,1.0,14.6,4.2,57.0,40.1
59.5,4.1,18.3,3.67,97.9,0.0,6.3,2.1,59.5,46.2
64.5,4.9,2.3,10.0,38.6,1.0,6.8,1.9,64.5,100.0
56.9,6.3,12.2,9.94,45.1,0.0,10.3,4.0,56.9,68.9
82.6,6.0,4.3,9.54,38.1,1.0,11.4,5.4,81.7,87.5
53.6,15.1,44.6,4.72,74.6,1.0,26.5,11.4,53.6,39.3
75.7,6.4,2.8,10.0,37.9,1.0,8.2,1.9,75.7,100.0
89.0,6.9,15.3,9.58,72.2,1.0,11.0,4.1,104.3,49.7
62.3,18.9,68.0,1.18,94.0,1.0,23.3,4.5,62.3,30.2
88.2,17.7,12.7,7.75,41.6,1.0,29.8,12.2,88.6,57.6
73.6,7.1,3.6,9.95,50.5,1.0,12.4,5.3,73.6,99.6
68.3,3.6,10.0,9.35,40.8,0.0,7.3,3.7,68.3,76.6
65.7,11.7,22.1,9.74,31.6,1.0,15.1,3.4,65.7,91.5
61.7,8.5,32.3,7.94,56.9,1.0,11.3,2.7,61.7,75.4
85.1,8.6,0.0,10.0,37.8,1.0,12.0,3.5,84.1,89.3
79.9,6.6,3.9,10.0,36.8,1.0,9.1,2.6,79.9,92.4
48.6,5.6,28.4,7.44,69.6,1.0,7.4,1.7,46.2,46.7
47.6,3.5,13.2,6.89,52.9,1.0,9.1,5.6,46.6,62.7
76.4,12.4,0.0,10.0,63.8,1.0,26.7,14.3,76.4,92.6
51.7,13.2,12.7,4.99,52.1,0.0,19.6,6.3,51.7,54.3
89.7,8.2,25.0,7.12,67.8,1.0,12.2,4.1,103.7,43.8
85.5,7.1,1.3,9.43,40.1,1.0,10.1,3.0,84.9,90.5
49.4,4.1,40.8,0.43,96.9,0.0,7.0,2.8,48.1,0.0
69.0,31.5,19.6,7.74,23.3,1.0,43.6,12.0,69.0,50.4
88.3,11.3,43.6,6.46,81.9,0.0,16.8,5.5,108.6,13.8
52.8,4.4,29.6,2.28,95.5,0.0,8.1,3.8,52.8,31.4
63.8,10.1,0.7,8.7,74.9,0.0,17.7,7.6,63.8,77.5
74.0,4.6,6.6,9.35,48.0,1.0,6.2,1.5,74.0,100.0
59.6,2.3,30.3,2.21,92.5,0.0,3.2,0.9,59.6,41.9
75.7,9.6,5.4,9.74,36.9,1.0,13.0,3.4,75.7,97.1
72.9,5.9,7.6,10.0,38.8,1.0,8.0,2.2,72.9,100.0
23.9,6.1,35.6,4.96,26.4,1.0,8.0,1.9,16.5,21.8
80.4,14.7,27.2,9.19,34.1,1.0,18.7,4.0,79.7,77.4
50.2,19.1,9.6,10.0,44.1,1.0,26.9,7.8,50.2,68.6
52.8,8.7,4.5,9.47,51.4,1.0,12.5,3.9,52.8,79.8
72.5,2.7,0.0,9.0,57.3,0.0,4.1,1.4,72.5,75.1
59.0,5.6,38.1,0.1,94.3,0.0,13.3,7.7,59.0,2.71270090610144
43.6,10.0,6.5,8.6,54.0,1.0,12.8,2.8,38.1,54.3
84.2,11.7,16.1,10.0,39.0,1.0,14.7,3.1,83.3,79.8
67.9,5.9,5.9,10.0,33.3,1.0,13.2,7.3,67.9,100.0
77.9,4.9,6.5,8.94,31.2,0.0,7.6,2.7,77.9,78.1
48.3,13.3,75.1,0.1,97.6,1.0,18.1,4.8,42.9,4.520590331840842
84.8,11.3,12.2,8.42,54.7,1.0,15.7,4.4,87.4,79.3
68.3,7.9,6.8,9.32,47.7,0.0,10.6,2.7,68.3,75.2
64.0,34.8,24.0,9.15,30.9,1.0,53.1,18.3,64.0,45.5
50.4,7.0,30.9,4.55,100.0,1.0,9.3,2.3,50.4,46.7
64.5,0.0,6.3,9.21,44.9,1.0,0.7,0.7,64.5,100.0
69.4,9.5,65.8,5.1,100.0,1.0,14.4,4.9,69.4,58.9
45.7,13.3,23.0,8.61,49.5,1.0,17.3,4.0,39.6,48.4
63.5,7.2,14.5,9.2,65.2,1.0,8.9,1.6,63.5,100.0
75.9,6.7,17.7,9.33,47.4,1.0,13.4,6.7,75.9,89.8
47.1,3.2,0.0,8.36,36.5,1.0,5.3,2.1,46.2,60.8
71.9,2.2,8.9,8.92,62.1,0.0,4.3,2.1,71.9,77.1
60.6,10.7,21.8,8.06,53.4,1.0,18.8,8.1,60.6,78.3
67.3,3.1,3.2,10.0,38.1,0.0,9.1,5.9,67.3,78.0
96.7,3.3,54.7,9.56,83.3,1.0,6.1,2.8,146.2,4.3540586961220065
53.8,13.0,49.5,4.78,74.2,0.0,16.7,3.7,53.8,35.7
71.4,9.2,6.6,10.0,56.5,1.0,13.0,3.8,71.4,97.7
55.1,10.5,50.8,2.74,79.9,1.0,16.7,6.2,55.1,50.9
59.3,25.1,14.0,8.41,49.1,0.0,34.6,9.6,59.3,46.9
69.2,13.2,6.5,10.0,42.4,1.0,19.1,5.9,69.2,98.5
82.0,1.7,2.8,9.77,61.5,1.0,2.7,1.0,84.7,88.0
70.2,8.9,1.1,10.0,29.8,1.0,12.4,3.5,70.2,100.0
72.9,6.3,3.1,8.79,39.1,0.0,10.0,3.7,72.9,77.1
45.0,14.8,1.9,10.0,46.8,1.0,31.4,16.6,38.4,49.1
95.6,0.1,0.0,9.69,76.5,1.0,4.1,4.0,132.1,4.012143682801331
60.9,34.2,87.4,0.71,100.0,1.0,44.4,10.2,60.9,0.0
78.8,12.9,6.0,10.0,43.5,1.0,18.5,5.6,78.8,89.6
56.0,5.2,41.4,1.36,100.0,0.0,7.0,1.8,56.0,24.6
101.1,9.9,20.2,5.48,67.7,1.0,15.1,5.2,144.3,3.225685065470582
94.8,6.5,0.0,9.37,83.0,1.0,9.2,2.7,136.6,7.619094019189797
44.9,10.6,0.0,9.5,60.9,1.0,19.7,9.1,39.5,57.1
58.0,8.6,33.0,10.0,39.9,0.0,11.2,2.6,58.0,56.7
51.4,7.5,41.5,7.2,51.0,1.0,14.3,6.8,51.4,54.7
53.7,11.3,16.8,7.99,59.1,1.0,14.3,3.0,53.7,69.3
57.6,7.0,32.8,4.12,76.0,0.0,10.4,3.4,57.6,50.8
74.2,14.2,3.8,8.6,63.9,0.0,19.3,5.0,74.2,77.0
92.5,11.6,9.5,9.11,89.1,1.0,18.3,6.7,132.6,1.2897504958009804
88.4,7.7,26.7,8.18,84.2,1.0,11.6,3.8,110.7,26.1
67.0,3.7,4.1,10.0,28.6,1.0,4.5,0.8,67.0,97.7
49.4,15.2,30.2,7.5,37.3,0.0,22.4,7.1,43.8,25.8
56.2,14.2,9.8,9.57,46.3,1.0,20.2,5.9,56.2,89.6
53.7,5.6,74.4,5.13,80.2,0.0,7.9,2.3,53.7,33.8
111.9,2.9,3.2,10.0,35.3,1.0,4.0,1.1,134.3,2.1919248037807204
79.0,7.7,12.4,10.0,48.8,0.0,12.4,4.7,79.0,68.5
57.0,9.0,22.1,5.22,69.3,1.0,17.5,8.5,57.0,71.4
84.4,14.7,15.6,10.0,52.2,1.0,19.1,4.4,86.1,71.2
73.8,8.9,2.6,10.0,26.6,1.0,12.5,3.6,73.8,97.6
91.8,7.1,0.0,9.42,78.1,1.0,15.9,8.8,118.7,47.0
70.3,31.6,38.1,7.6,34.9,1.0,42.2,10.6,70.3,54.0
36.2,8.4,10.4,10.0,48.2,1.0,11.0,2.6,29.7,38.7
68.6,24.9,43.9,3.31,82.1,1.0,40.2,15.3,68.6,31.0
69.9,5.6,11.3,8.56,20.9,0.0,15.3,9.6,69.9,79.1
55.4,0.0,39.9,2.93,85.6,0.0,0.2,0.2,55.4,44.2
52.0,10.7,15.3,10.0,64.6,1.0,14.3,3.6,52.0,69.0
56.6,9.6,11.9,8.34,28.2,1.0,13.5,3.9,56.6,88.1
83.9,5.6,10.5,8.85,39.5,1.0,7.8,2.2,83.2,90.6
54.1,5.4,15.5,7.59,61.3,1.0,7.6,2.1,54.1,66.9
73.9,11.7,1.6,9.59,45.2,1.0,23.0,11.3,73.9,98.1
56.0,13.6,35.5,10.0,56.2,1.0,20.6,7.1,56.0,74.4
64.6,12.9,60.4,1.69,91.4,1.0,22.6,9.7,64.6,42.6
87.1,7.8,13.6,9.98,78.6,1.0,11.7,3.9,102.6,58.5
70.8,5.0,1.7,10.0,38.1,0.0,9.4,4.5,70.8,76.4
76.5,9.8,5.9,10.0,38.1,1.0,15.0,5.2,76.5,99.8
90.6,10.5,48.4,9.46,87.3,1.0,16.2,5.7,122.2,19.7
97.4,0.7,4.7,8.62,66.9,1.0,1.0,0.2,128.1,5.616859632910341
69.1,6.9,7.3,10.0,42.7,1.0,11.1,4.2,69.1,98.8
74.1,5.4,6.1,7.37,63.6,1.0,7.1,1.7,74.1,100.0
55.9,9.3,29.4,10.0,67.3,1.0,19.8,10.5,55.9,74.1
77.7,11.6,11.9,10.0,68.6,0.0,21.0,9.4,77.7,78.5
66.4,15.2,59.0,3.34,94.6,1.0,26.1,10.9,66.4,43.5
47.2,7.7,8.8,7.07,82.8,1.0,9.9,2.2,43.5,53.2
80.0,14.0,20.6,10.0,56.0,1.0,22.4,8.3,80.0,83.7
77.3,10.0,5.6,9.36,73.5,1.0,20.0,10.0,77.3,98.0
62.7,14.7,8.6,9.02,18.9,1.0,21.3,6.6,62.7,100.0
